rawMax;rawMin;rawAve;rawDev;rawVar;fitMax;fitMin;fitAve
5893.25;3346.76;4302.48;696.33;484876.99;5162.97;3785.50;4302.48
7119.82;3346.76;4119.69;738.05;544722.81;4943.63;3907.42;4119.69
5537.97;3346.76;4105.57;655.76;430024.12;4926.68;3670.59;4105.57
6488.68;3346.76;4324.42;731.83;535571.84;5189.31;3933.73;4324.42
6384.91;3346.76;4194.12;722.65;522224.39;5032.94;3869.68;4194.12
6538.61;3346.76;3988.03;741.27;549477.32;4785.64;3787.50;3988.03
6604.98;3346.76;4264.14;726.62;527981.98;5116.97;3929.92;4264.14
5615.67;3346.76;4143.06;667.43;445469.01;4971.68;3695.00;4143.06
6188.61;3346.76;4213.59;765.32;585708.22;5056.30;3843.72;4213.59
5887.18;3346.76;4309.32;735.85;541477.87;5171.18;3783.55;4309.32
5745.15;3346.76;4054.36;668.13;446394.89;4865.24;3715.01;4054.36
5983.44;3346.76;4221.25;728.61;530868.34;5065.50;3802.29;4221.25
5592.68;3346.76;4071.32;663.31;439982.85;4885.58;3683.52;4071.32
6239.41;3346.76;4218.90;710.11;504249.70;5062.67;3854.69;4218.90
5647.68;3346.76;4148.79;712.61;507811.97;4978.55;3704.80;4148.79
6241.03;3346.76;4227.58;741.27;549475.85;5073.10;3857.70;4227.58
6556.13;3346.76;4187.70;718.26;515891.53;5025.24;3890.32;4187.70
5649.25;3346.76;4221.42;693.33;480706.61;5065.71;3704.23;4221.42
5430.75;3346.76;4201.65;653.16;426615.15;5041.98;3617.17;4201.65
6663.15;3346.76;4409.67;672.74;452581.82;5291.60;3993.68;4409.67
5968.65;3346.76;4313.81;720.66;519357.83;5176.57;3809.63;4313.81
6373.11;3346.76;4245.88;719.29;517372.06;5095.06;3886.96;4245.88
6965.45;3346.76;4121.65;794.80;631700.00;4945.97;3897.03;4121.65
5735.60;3346.76;4237.93;714.56;510592.86;5085.52;3733.59;4237.93
5968.34;3346.76;4096.56;705.30;497445.08;4915.88;3768.36;4096.56
6576.04;3346.76;4273.72;769.23;591721.08;5128.46;3929.58;4273.72
6167.79;3346.76;4383.19;694.51;482339.33;5259.83;3874.07;4383.19
5523.78;3346.76;4114.82;640.48;410220.24;4937.78;3666.20;4114.82
6309.96;3346.76;4062.85;692.51;479573.82;4875.42;3803.91;4062.85
6264.84;3346.76;4028.93;697.51;486521.70;4834.72;3783.09;4028.93
6620.15;3346.76;4230.34;711.99;506936.36;5076.41;3917.52;4230.34
6671.52;3346.76;4285.72;817.13;667698.27;5142.86;3948.38;4285.72
6133.04;3346.76;4139.09;729.40;532023.38;4966.90;3810.14;4139.09
5656.45;3346.76;4142.41;681.04;463809.24;4970.90;3707.03;4142.41
6909.47;3346.76;4173.59;752.29;565947.18;5008.31;3921.32;4173.59
6110.91;3346.76;4235.71;779.74;607990.84;5082.86;3834.12;4235.71
6470.11;3346.76;4087.08;702.72;493820.27;4904.50;3833.14;4087.08
6173.66;3346.76;4261.88;717.02;514120.32;5114.26;3853.87;4261.88
6199.41;3346.76;4226.83;706.15;498654.11;5072.20;3849.67;4226.83
6065.30;3346.76;4148.81;726.64;528009.37;4978.57;3801.55;4148.81
5745.51;3346.76;4014.26;679.33;461495.16;4817.11;3704.71;4014.26
6992.64;3346.76;4122.37;726.79;528223.37;4946.85;3899.58;4122.37
6756.68;3346.76;4243.40;792.49;628044.52;5092.08;3940.63;4243.40
5822.23;3346.76;4105.47;648.81;420950.35;4926.56;3742.59;4105.47
6230.70;3346.76;4258.28;795.90;633451.15;5109.93;3864.70;4258.28
5591.07;3346.76;4193.70;662.39;438764.03;5032.44;3685.34;4193.70
6759.85;3346.76;4338.67;790.96;625611.29;5206.40;3983.18;4338.67
6149.53;3346.76;4177.93;684.09;467977.14;5013.52;3825.67;4177.93
5735.60;3346.76;4287.20;705.16;497255.25;5144.63;3730.47;4287.20
7220.36;3346.76;4131.97;774.95;600553.61;4958.37;3921.87;4131.97
6263.47;3346.76;4081.35;838.21;702603.31;4897.62;3806.56;4081.35
5694.74;3346.76;4113.37;716.83;513850.72;4936.04;3714.56;4113.37
5705.40;3346.76;4258.57;696.21;484709.11;5110.29;3721.81;4258.57
5761.26;3346.76;4229.16;659.19;434527.09;5074.99;3742.01;4229.16
6190.59;3346.76;4324.26;700.42;490594.79;5189.11;3871.29;4324.26
6978.49;3346.76;4452.88;749.47;561702.93;5343.45;4062.84;4452.88
6106.09;3346.76;4263.45;704.73;496650.64;5116.14;3839.25;4263.45
5735.60;3346.76;4168.21;696.48;485089.49;5001.85;3731.31;4168.21
6609.51;3346.76;4300.71;780.66;609434.14;5160.85;3945.32;4300.71
5839.37;3346.76;4206.03;678.98;461010.70;5047.23;3763.49;4206.03
6445.20;3346.76;4229.33;695.05;483100.49;5075.19;3892.43;4229.33
5594.79;3346.76;4055.95;633.64;401501.87;4867.14;3682.11;4055.95
6604.98;3346.76;4175.05;704.46;496257.53;5010.06;3890.42;4175.05
6555.45;3346.76;4244.19;702.43;493406.38;5093.03;3914.60;4244.19
6621.07;3346.76;4272.01;697.37;486328.12;5126.41;3935.48;4272.01
6417.91;3346.76;4119.14;728.96;531383.16;4942.97;3842.34;4119.14
6663.73;3346.76;4231.12;708.14;501466.79;5077.35;3923.48;4231.12
6790.17;3346.76;4389.69;763.90;583549.81;5267.63;4008.25;4389.69
6767.49;3346.76;4129.80;707.98;501232.65;4955.76;3884.60;4129.80
5781.95;3346.76;4113.89;649.23;421498.41;4936.67;3735.50;4113.89
6562.51;3346.76;4176.36;770.36;593456.56;5011.63;3885.96;4176.36
6677.51;3346.76;4218.06;809.43;655177.95;5061.67;3919.20;4218.06
5673.57;3346.76;4247.97;700.39;490547.36;5097.56;3710.89;4247.97
6279.05;3346.76;4056.20;664.26;441236.65;4867.44;3797.29;4056.20
5818.00;3346.76;4216.12;619.72;384048.86;5059.34;3758.49;4216.12
5823.33;3346.76;4055.91;680.23;462708.11;4867.09;3730.44;4055.91
6374.80;3346.76;4015.44;699.39;489145.25;4818.53;3787.83;4015.44
6473.00;3346.76;4264.82;699.55;489363.27;5117.78;3910.20;4264.82
5932.49;3346.76;4153.10;688.51;474047.54;4983.72;3776.70;4153.10
5766.85;3346.76;4047.61;644.21;415001.62;4857.14;3717.61;4047.61
6648.32;3346.76;4305.40;735.02;540258.80;5166.48;3953.08;4305.40
7110.36;3346.76;4061.08;745.73;556114.94;4873.29;3870.81;4061.08
7018.95;3346.76;4129.49;750.40;563097.03;4955.38;3905.76;4129.49
6256.27;3346.76;4215.63;715.87;512463.17;5058.76;3856.64;4215.63
5963.22;3346.76;4145.23;692.47;479517.20;4974.28;3781.11;4145.23
5594.37;3346.76;4201.40;662.19;438493.23;5041.68;3685.86;4201.40
6102.83;3346.76;4351.52;726.86;528329.83;5221.83;3852.21;4351.52
5928.54;3346.76;4133.55;659.39;434792.07;4960.26;3771.18;4133.55
6395.39;3346.76;4301.07;701.74;492433.74;5161.29;3909.10;4301.07
6201.77;3346.76;4259.62;802.41;643866.72;5111.55;3859.20;4259.62
6007.92;3346.76;4339.36;687.44;472578.90;5207.24;3823.08;4339.36
6671.30;3346.76;4184.26;781.38;610547.84;5021.11;3902.45;4184.26
5781.89;3346.76;4187.92;630.71;397792.00;5025.51;3745.92;4187.92
5627.79;3346.76;3997.88;655.93;430241.39;4797.46;3678.47;3997.88
6225.60;3346.76;4182.43;758.34;575076.57;5018.92;3840.30;4182.43
7055.88;3346.76;4170.26;737.00;543172.24;5004.31;3932.24;4170.26
6656.20;3346.76;4208.48;784.40;615286.98;5050.18;3912.16;4208.48
6519.75;3346.76;4157.74;767.46;588987.29;4989.28;3872.23;4157.74
6018.77;3346.76;4250.06;743.99;553525.51;5100.08;3815.95;4250.06
5465.07;3346.76;4115.20;635.71;404122.22;4938.24;3646.67;4115.20
6412.73;3346.76;4058.14;748.54;560309.20;4869.77;3812.93;4058.14
5884.93;3346.76;4173.03;717.01;514107.96;5007.63;3770.20;4173.03
6456.40;3346.76;4203.37;720.24;518749.76;5044.05;3883.74;4203.37
6211.02;3346.76;4174.43;721.75;520918.58;5009.32;3835.13;4174.43
6449.27;3346.76;4177.87;793.30;629320.24;5013.44;3872.13;4177.87
6439.70;3346.76;4274.07;755.05;570105.49;5128.89;3908.05;4274.07
7170.58;3346.76;4225.41;783.97;614604.71;5070.49;3973.29;4225.41
6047.61;3346.76;4088.24;726.67;528049.27;4905.88;3778.82;4088.24
6753.38;3346.76;4197.90;737.91;544515.21;5037.48;3918.26;4197.90
6067.88;3346.76;4187.46;746.06;556604.37;5024.95;3813.03;4187.46
6603.04;3346.76;4132.97;660.16;435815.71;4959.57;3869.87;4132.97
5640.44;3346.76;3998.35;667.54;445608.98;4798.03;3681.04;3998.35
5712.57;3346.76;4218.36;672.51;452267.91;5062.03;3726.23;4218.36
6204.64;3346.76;3990.87;705.22;497328.45;4789.05;3758.64;3990.87
6623.27;3346.76;4167.82;762.47;581355.67;5001.39;3889.09;4167.82
7041.17;3346.76;4240.60;725.55;526418.85;5088.72;3969.91;4240.60
5721.95;3346.76;4167.80;695.08;483136.51;5001.36;3727.44;4167.80
6410.47;3346.76;4184.85;761.61;580047.78;5021.82;3869.68;4184.85
7481.33;3346.76;4290.33;749.91;562366.66;5148.39;4036.60;4290.33
5650.35;3346.76;4237.97;711.71;506536.01;5085.56;3703.14;4237.97
7046.93;3346.76;4236.43;790.52;624929.12;5083.72;3968.22;4236.43
5704.53;3346.76;4276.15;651.31;424202.11;5131.39;3719.69;4276.15
6526.51;3346.76;4210.90;701.15;491609.64;5053.08;3896.62;4210.90
7044.90;3346.76;4200.66;689.33;475177.21;5040.79;3948.43;4200.66
5862.37;3346.76;4023.44;722.66;522243.46;4828.13;3727.34;4023.44
5779.49;3346.76;4120.60;711.53;506279.05;4944.72;3736.16;4120.60
5986.79;3346.76;4245.95;744.97;554973.94;5095.14;3807.32;4245.95
6521.45;3346.76;4200.13;780.15;608635.55;5040.15;3891.32;4200.13
6131.11;3346.76;4158.48;768.74;590960.26;4990.17;3816.25;4158.48
6188.63;3346.76;4271.10;679.99;462382.28;5125.32;3859.33;4271.10
5961.68;3346.76;4267.68;723.38;523274.90;5121.21;3803.67;4267.68
6534.23;3346.76;4275.56;683.25;466833.96;5130.68;3923.93;4275.56
6580.03;3346.76;4200.24;676.08;457084.10;5040.28;3898.97;4200.24
6070.38;3346.76;4246.90;665.14;442411.49;5096.27;3827.61;4246.90
6228.06;3346.76;4139.15;737.51;543916.82;4966.98;3825.13;4139.15
5594.17;3346.76;4084.46;693.78;481334.78;4901.35;3685.30;4084.46
5930.72;3346.76;4052.90;682.73;466117.02;4863.48;3748.09;4052.90
6116.90;3346.76;4276.62;676.95;458256.53;5131.95;3844.44;4276.62
6026.16;3346.76;4179.15;703.15;494421.59;5014.98;3802.47;4179.15
6735.37;3346.76;4348.52;750.24;562859.42;5218.22;3983.50;4348.52
6348.25;3346.76;4215.87;750.31;562970.89;5059.04;3872.21;4215.87
5828.84;3346.76;4144.58;712.10;507086.80;4973.49;3751.93;4144.58
6012.80;3346.76;4097.38;700.22;490303.65;4916.85;3776.24;4097.38
5571.09;3346.76;4124.61;665.70;443159.15;4949.54;3681.01;4124.61
6106.17;3346.76;4222.88;736.09;541833.41;5067.46;3829.98;4222.88
6076.83;3346.76;4130.79;735.27;540617.12;4956.94;3797.94;4130.79
6603.04;3346.76;4151.29;739.71;547171.67;4981.54;3878.84;4151.29
6677.26;3346.76;4149.87;791.72;626826.47;4979.84;3886.13;4149.87
6299.49;3346.76;4139.75;701.33;491861.33;4967.69;3835.75;4139.75
6620.48;3346.76;4201.78;754.18;568793.80;5042.13;3904.71;4201.78
6213.43;3346.76;4291.04;731.81;535551.94;5149.25;3869.49;4291.04
7473.44;3346.76;4092.30;773.35;598068.16;4910.76;3911.83;4092.30
6405.92;3346.76;4107.82;708.25;501619.88;4929.38;3835.74;4107.82
6267.30;3346.76;4119.42;693.80;481353.05;4943.31;3823.05;4119.42
5740.04;3346.76;4119.37;706.23;498766.66;4943.25;3726.61;4119.37
6591.79;3346.76;4353.08;758.01;574579.83;5223.70;3961.73;4353.08
6691.98;3346.76;4274.19;741.97;550519.94;5129.03;3946.29;4274.19
6387.37;3346.76;4325.98;720.07;518495.13;5191.18;3914.99;4325.98
6386.23;3346.76;4223.96;753.82;568243.18;5068.75;3881.24;4223.96
7432.31;3346.76;4404.51;803.41;645464.16;5285.41;4096.77;4404.51
6500.71;3346.76;4307.35;732.21;536125.95;5168.82;3930.07;4307.35
6792.32;3346.76;4311.25;789.17;622790.54;5173.50;3976.06;4311.25
5920.57;3346.76;4168.21;645.19;416273.22;5001.85;3777.43;4168.21
5691.36;3346.76;4096.30;716.39;513212.58;4915.56;3711.32;4096.30
5523.78;3346.76;4087.97;701.80;492525.64;4905.56;3665.90;4087.97
7529.29;3346.76;4138.48;778.04;605344.31;4966.18;3945.22;4138.48
5761.26;3346.76;4153.89;750.15;562727.55;4984.67;3736.72;4153.89
6648.42;3346.76;4029.29;724.98;525594.76;4835.14;3819.29;4029.29
6484.55;3346.76;4336.35;710.00;504104.63;5203.62;3936.83;4336.35
6553.96;3346.76;4310.77;703.39;494755.79;5172.92;3940.26;4310.77
6012.80;3346.76;4164.64;761.18;579388.72;4997.57;3796.04;4164.64
5872.15;3346.76;4149.30;706.44;499061.09;4979.16;3762.73;4149.30
6402.18;3346.76;4151.92;712.12;507111.86;4982.30;3854.80;4151.92
5682.70;3346.76;4155.79;669.44;448150.73;4986.95;3715.41;4155.79
6515.13;3346.76;4310.66;806.94;651148.77;5172.80;3933.70;4310.66
5849.21;3346.76;4165.19;610.43;372619.50;4998.23;3760.34;4165.19
5306.59;3346.76;4173.03;603.42;364110.57;5007.64;3564.67;4173.03
6227.50;3346.76;4162.90;759.50;576840.22;4995.48;3833.78;4162.90
6256.54;3346.76;4263.93;679.48;461696.59;5116.71;3871.40;4263.93
6976.40;3346.76;4143.70;804.98;647992.76;4972.44;3910.55;4143.70
5521.38;3346.76;4161.08;644.36;415198.83;4993.29;3662.89;4161.08
6295.30;3346.76;4168.72;697.18;486055.54;5002.47;3846.47;4168.72
7146.58;3346.76;4296.08;738.45;545304.23;5155.30;4009.93;4296.08
6117.23;3346.76;4351.24;755.75;571153.04;5221.48;3856.25;4351.24
5716.71;3346.76;4278.82;610.13;372253.81;5134.59;3724.10;4278.82
6405.02;3346.76;4336.88;686.25;470933.99;5204.26;3921.63;4336.88
5805.03;3346.76;4289.54;661.52;437606.42;5147.45;3755.84;4289.54
5852.46;3346.76;4289.03;668.91;447439.31;5146.84;3772.04;4289.03
6319.72;3346.76;4204.62;739.10;546270.62;5045.54;3863.55;4204.62
6357.04;3346.76;4188.72;726.92;528409.45;5026.47;3863.43;4188.72
6130.14;3346.76;4203.57;656.06;430414.74;5044.28;3829.68;4203.57
6632.08;3346.76;4405.34;731.39;534936.71;5286.41;3986.49;4405.34
6404.18;3346.76;4284.44;746.16;556758.76;5141.33;3905.39;4284.44
6297.94;3346.76;4159.39;677.15;458533.56;4991.26;3843.28;4159.39
6697.59;3346.76;4173.18;771.53;595263.11;5007.81;3899.94;4173.18
5631.36;3346.76;4116.16;662.53;438951.27;4939.39;3698.13;4116.16
6517.52;3346.76;4054.76;703.50;494908.31;4865.71;3821.62;4054.76
6637.87;3346.76;4291.99;731.33;534836.62;5150.38;3946.11;4291.99
5868.16;3346.76;4118.94;661.38;437421.33;4942.73;3755.29;4118.94
6901.44;3346.76;4121.28;706.79;499550.50;4945.53;3891.65;4121.28
5781.95;3346.76;4139.48;719.56;517772.48;4967.38;3739.91;4139.48
6899.09;3346.76;4319.91;802.33;643736.14;5183.89;3993.92;4319.91
5885.85;3346.76;4193.39;690.44;476707.54;5032.07;3773.85;4193.39
6303.86;3346.76;4224.57;694.44;482242.59;5069.49;3867.88;4224.57
5805.43;3346.76;4144.17;653.75;427393.72;4973.01;3746.33;4144.17
7101.47;3346.76;4327.73;743.44;552703.79;5193.27;4021.62;4327.73
6289.51;3346.76;4343.39;722.59;522136.99;5212.07;3898.53;4343.39
6128.88;3346.76;4165.50;685.01;469239.54;4998.60;3818.09;4165.50
7306.79;3346.76;4172.09;786.91;619225.64;5006.51;3952.40;4172.09
6487.89;3346.76;4215.11;699.17;488834.08;5058.13;3893.02;4215.11
5781.95;3346.76;4117.92;683.27;466859.10;4941.51;3736.25;4117.92
5706.19;3346.76;4134.59;642.83;413231.58;4961.51;3720.06;4134.59
7382.23;3346.76;4229.48;828.12;685780.99;5075.38;3992.65;4229.48
7048.40;3346.76;4204.86;804.76;647630.99;5045.83;3951.08;4204.86
7212.53;3346.76;4155.91;739.84;547365.21;4987.09;3935.88;4155.91
6919.20;3346.76;4266.48;789.50;623303.94;5119.77;3970.63;4266.48
6350.58;3346.76;4194.48;763.88;583514.83;5033.38;3864.65;4194.48
5679.23;3346.76;4243.78;708.64;502169.36;5092.53;3713.39;4243.78
6929.80;3346.76;4199.94;712.64;507861.40;5039.93;3937.42;4199.94
6542.90;3346.76;4238.47;754.43;569167.85;5086.16;3910.45;4238.47
6382.69;3346.76;4188.94;697.58;486620.49;5026.72;3867.31;4188.94
6671.52;3346.76;4181.22;734.01;538770.63;5017.47;3901.01;4181.22
6327.75;3346.76;4258.50;768.79;591032.87;5110.20;3883.23;4258.50
6176.88;3346.76;4311.32;720.07;518499.24;5173.58;3865.50;4311.32
6280.42;3346.76;4134.02;740.89;548916.83;4960.82;3830.76;4134.02
6596.99;3346.76;4206.63;713.04;508426.18;5047.96;3903.99;4206.63
5855.76;3346.76;4303.55;676.87;458156.56;5164.26;3773.00;4303.55
5918.45;3346.76;4336.03;634.77;402931.21;5203.23;3793.89;4336.03
6039.88;3346.76;4209.13;754.36;569052.03;5050.96;3812.59;4209.13
6966.98;3346.76;4138.27;730.33;533377.80;4965.92;3906.68;4138.27
5586.06;3346.76;4175.20;668.29;446608.66;5010.24;3684.88;4175.20
6608.30;3346.76;4328.47;783.11;613263.70;5194.17;3955.70;4328.47
6322.33;3346.76;4212.81;700.55;490772.30;5055.37;3866.90;4212.81
6948.90;3346.76;4192.67;775.18;600908.88;5031.21;3935.32;4192.67
7514.32;3346.76;4216.10;783.46;613810.36;5059.33;3993.85;4216.10
6656.41;3346.76;4137.34;712.64;507853.21;4964.81;3877.65;4137.34
6290.26;3346.76;4165.09;761.98;580618.25;4998.10;3844.32;4165.09
6186.14;3346.76;4105.31;747.11;558177.70;4926.37;3806.00;4105.31
6187.55;3346.76;4156.06;711.75;506590.06;4987.28;3824.93;4156.06
7547.89;3346.76;4221.77;792.77;628483.97;5066.12;3999.64;4221.77
6661.17;3346.76;4221.42;833.97;695505.09;5065.70;3918.74;4221.42
6252.23;3346.76;4285.31;738.02;544666.94;5142.37;3876.35;4285.31
6502.07;3346.76;4296.43;674.17;454508.93;5155.71;3926.45;4296.43
6681.88;3346.76;4134.24;792.20;627583.66;4961.09;3878.66;4134.24
6599.50;3346.76;4373.50;778.65;606299.03;5248.20;3970.05;4373.50
6080.63;3346.76;4221.96;743.40;552638.32;5066.35;3824.36;4221.96
5912.08;3346.76;4260.52;693.26;480616.30;5112.63;3789.08;4260.52
6721.30;3346.76;4130.32;718.88;516792.96;4956.39;3880.50;4130.32
6583.82;3346.76;4203.38;799.48;639163.50;5044.05;3900.86;4203.38
6674.26;3346.76;4415.43;753.08;567134.12;5298.52;3997.64;4415.43
6919.25;3346.76;4247.76;798.51;637614.62;5097.32;3961.24;4247.76
6725.89;3346.76;4209.72;730.12;533079.28;5051.66;3920.96;4209.72
5823.33;3346.76;4110.40;708.54;502023.47;4932.48;3743.91;4110.40
7647.66;3346.76;4192.27;800.21;640331.29;5030.73;3987.11;4192.27
6192.96;3346.76;4355.40;717.21;514384.03;5226.47;3877.26;4355.40
6698.17;3346.76;4132.85;761.36;579671.46;4959.42;3879.57;4132.85
6307.12;3346.76;4131.06;719.33;517435.76;4957.27;3833.27;4131.06
7009.29;3346.76;4126.68;707.19;500116.37;4952.02;3903.38;4126.68
5781.95;3346.76;4233.70;697.19;486080.57;5080.45;3748.63;4233.70
5970.25;3346.76;4212.51;723.20;523024.64;5055.01;3797.55;4212.51
5799.38;3346.76;4208.56;717.85;515306.37;5050.28;3752.58;4208.56
6012.56;3346.76;4260.59;706.24;498772.50;5112.70;3816.13;4260.59
6359.34;3346.76;4221.27;700.98;491368.29;5065.53;3875.96;4221.27
5750.34;3346.76;4202.20;668.55;446963.02;5042.64;3737.81;4202.20
6774.96;3346.76;4377.89;771.18;594714.43;5253.47;4001.25;4377.89
6308.14;3346.76;4386.28;675.65;456509.26;5263.54;3911.78;4386.28
7037.17;3346.76;4119.00;835.28;697698.11;4942.80;3901.00;4119.00
6781.08;3346.76;4210.32;698.92;488495.20;5052.39;3927.46;4210.32
6109.20;3346.76;4216.37;747.41;558616.92;5059.65;3828.95;4216.37
6093.76;3346.76;4199.44;693.59;481067.42;5039.33;3821.39;4199.44
6446.38;3346.76;4214.61;711.17;505757.71;5057.53;3886.83;4214.61
6499.28;3346.76;4189.20;687.68;472902.92;5027.04;3883.66;4189.20
6055.98;3346.76;4186.12;619.70;384023.18;5023.34;3810.30;4186.12
6851.75;3346.76;4245.28;745.61;555939.14;5094.33;3952.59;4245.28
6502.07;3346.76;4121.70;747.28;558426.75;4946.04;3853.33;4121.70
7252.60;3346.76;4078.81;750.11;562663.56;4894.57;3890.65;4078.81
5982.50;3346.76;4216.79;673.98;454242.49;5060.15;3801.24;4216.79
6184.68;3346.76;4272.62;664.28;441262.55;5127.14;3858.84;4272.62
6266.66;3346.76;4199.56;711.93;506838.30;5039.47;3853.05;4199.56
6469.70;3346.76;4229.78;741.71;550132.57;5075.74;3896.29;4229.78
6578.72;3346.76;4324.82;749.94;562417.36;5189.78;3949.47;4324.82
6329.12;3346.76;4211.78;690.96;477426.88;5054.13;3867.64;4211.78
6170.08;3346.76;4297.47;718.90;516813.74;5156.96;3861.11;4297.47
6928.74;3346.76;4135.97;772.34;596503.24;4963.17;3902.22;4135.97
7184.74;3346.76;4269.94;818.90;670589.52;5123.93;3999.47;4269.94
6755.00;3346.76;4169.89;731.96;535767.75;5003.86;3904.34;4169.89
7184.80;3346.76;4199.27;744.76;554664.91;5039.12;3959.45;4199.27
6218.72;3346.76;4083.16;717.88;515351.49;4899.79;3801.56;4083.16
6431.47;3346.76;4282.96;757.29;573483.29;5139.56;3909.71;4282.96
5761.26;3346.76;4311.14;671.23;450544.16;5173.37;3737.73;4311.14
7162.65;3346.76;4324.00;832.19;692539.62;5188.80;4026.28;4324.00
5895.60;3346.76;4144.30;690.19;476361.59;4973.16;3766.84;4144.30
6065.49;3346.76;4300.86;753.06;567095.49;5161.03;3835.78;4300.86
5533.09;3346.76;4042.63;651.91;424983.02;4851.15;3665.14;4042.63
6535.26;3346.76;4219.30;770.18;593174.60;5063.15;3901.37;4219.30
6273.51;3346.76;4224.74;753.67;568014.44;5069.68;3862.65;4224.74
6577.40;3346.76;4271.84;843.78;711971.65;5126.21;3929.03;4271.84
6578.18;3346.76;4316.37;804.44;647117.88;5179.64;3946.30;4316.37
6923.59;3346.76;4324.44;766.97;588245.38;5189.33;3999.11;4324.44
7189.63;3346.76;4199.59;770.33;593414.51;5039.51;3960.02;4199.59
5761.26;3346.76;4135.31;787.05;619453.40;4962.38;3734.20;4135.31
5511.26;3346.76;4239.64;660.01;435615.60;5087.56;3644.26;4239.64
6688.18;3346.76;4182.00;733.90;538603.69;5018.40;3903.25;4182.00
6018.05;3346.76;4275.10;740.99;549071.89;5130.12;3819.70;4275.10
5926.08;3346.76;4172.13;735.40;540816.75;5006.56;3779.47;4172.13
6181.52;3346.76;4144.36;702.16;493026.96;4973.23;3819.84;4144.36
6536.81;3346.76;4218.31;748.13;559691.61;5061.97;3901.17;4218.31
6756.46;3346.76;4255.88;798.33;637334.56;5107.06;3946.42;4255.88
5540.70;3346.76;4317.07;663.53;440272.74;5180.49;3632.40;4317.07
6858.41;3346.76;4256.07;794.66;631481.19;5107.28;3958.64;4256.07
6735.27;3346.76;4346.96;775.75;601784.40;5216.35;3982.87;4346.96
5638.16;3346.76;4143.60;663.46;440177.70;4972.32;3701.76;4143.60
5748.00;3346.76;4193.79;706.16;498668.08;5032.55;3736.67;4193.79
6404.92;3346.76;4206.10;721.91;521158.63;5047.33;3877.34;4206.10
6062.68;3346.76;4134.41;760.57;578469.43;4961.29;3796.65;4134.41
6181.60;3346.76;4207.92;764.14;583903.68;5049.51;3840.72;4207.92
6184.93;3346.76;4264.70;737.48;543882.03;5117.64;3856.96;4264.70
6015.28;3346.76;4324.41;663.75;440557.86;5189.29;3824.34;4324.41
6356.51;3346.76;4169.35;789.28;622961.69;5003.23;3855.73;4169.35
7574.20;3346.76;4035.71;753.71;568077.85;4842.85;3878.56;4035.71
6709.10;3346.76;4214.32;770.64;593884.66;5057.19;3921.22;4214.32
7072.47;3346.76;4342.66;778.76;606467.90;5211.19;4025.80;4342.66
6190.68;3346.76;4115.69;674.40;454811.98;4938.83;3810.66;4115.69
6547.99;3346.76;4169.83;746.15;556736.53;5003.80;3881.20;4169.83
6485.52;3346.76;4259.42;708.85;502471.59;5111.31;3910.17;4259.42
5459.56;3346.76;4101.54;685.07;469320.38;4921.84;3645.62;4101.54
5920.74;3346.76;4246.64;705.92;498318.72;5095.97;3790.10;4246.64
6036.21;3346.76;4083.34;692.60;479693.90;4900.00;3775.31;4083.34
7406.82;3346.76;4252.43;875.62;766704.44;5102.92;4008.24;4252.43
7001.77;3346.76;4162.16;768.15;590052.03;4994.60;3923.13;4162.16
6984.19;3346.76;4249.30;785.53;617056.98;5099.16;3968.84;4249.30
6503.62;3346.76;4170.86;757.38;573621.74;5005.04;3876.17;4170.86
6328.29;3346.76;4195.89;749.35;561522.02;5035.07;3861.73;4195.89
5709.99;3346.76;4135.20;713.00;508362.04;4962.24;3721.13;4135.20
5649.23;3346.76;4121.98;634.18;402188.41;4946.38;3703.52;4121.98
6272.59;3346.76;4228.36;665.92;443447.65;5074.03;3863.65;4228.36
6578.32;3346.76;4160.78;775.56;601499.43;4992.93;3880.58;4160.78
